eventID,occurenceID,associatedSequences,basisOfRecord,preparations,organismQuantity,organismQuantityType,identificationRemarks,taxonConceptID,nameAccordingTo,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
Jaedraas-E,ERS3508482-ASV_000230,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000230,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000231,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000231,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Wilcoxina,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000222,,MATERIAL_SAMPLE,DNA extract,31,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1156171.08FU,http://dx.doi.org/10.15156/BIO/SH1156171.08FU,ASV_000222,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,fuckelii,UNRANKED
Jaedraas-E,ERS3508482-ASV_000234,,MATERIAL_SAMPLE,DNA extract,15,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000234,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000232,,MATERIAL_SAMPLE,DNA extract,11,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000232,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000235,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000235,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000237,,MATERIAL_SAMPLE,DNA extract,19,DNA sequence reads,SINTAX confidence 1.00 to phylum level for ITS2 sequence,,,ASV_000237,Fungi,Rozellomycota,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000233,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1568963.08FU,http://dx.doi.org/10.15156/BIO/SH1568963.08FU,ASV_000233,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,sambucina,UNRANKED
Jaedraas-E,ERS3508482-ASV_000238,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000238,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000239,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,,,,ASV_000239,,,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000240,,MATERIAL_SAMPLE,DNA extract,5,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000240,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000236,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 0.99 to family level for ITS2 sequence,,,ASV_000236,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000242,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1565595.08FU,http://dx.doi.org/10.15156/BIO/SH1565595.08FU,ASV_000242,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,podzolica,UNRANKED
Jaedraas-E,ERS3508482-ASV_000246,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000246,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000245,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000245,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000247,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000247,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000243,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000243,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000249,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000249,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Amphinema,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000250,,MATERIAL_SAMPLE,DNA extract,10,DNA sequence reads,SINTAX confidence 0.99 to species level for ITS2 sequence,SH1557019.08FU,http://dx.doi.org/10.15156/BIO/SH1557019.08FU,ASV_000250,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,zonata,UNRANKED
Jaedraas-E,ERS3508482-ASV_000251,,MATERIAL_SAMPLE,DNA extract,10,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000251,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000248,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000248,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000253,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000253,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000252,,MATERIAL_SAMPLE,DNA extract,5,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000252,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000255,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000255,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000256,,MATERIAL_SAMPLE,DNA extract,7,DNA sequence reads,SINTAX confidence 1.00 to kingdom level for ITS2 sequence,,,ASV_000256,Fungi,,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000257,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000257,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000259,,MATERIAL_SAMPLE,DNA extract,3,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000259,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000262,,MATERIAL_SAMPLE,DNA extract,9,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000262,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000261,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000261,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000258,,MATERIAL_SAMPLE,DNA extract,7,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000258,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000260,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 1.00 to kingdom level for ITS2 sequence,,,ASV_000260,Fungi,,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000264,,MATERIAL_SAMPLE,DNA extract,10,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000264,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000265,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000265,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000263,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000263,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000267,,MATERIAL_SAMPLE,DNA extract,8,DNA sequence reads,SINTAX confidence 1.00 to class level for ITS2 sequence,,,ASV_000267,Fungi,Basidiomycota,Agaricomycetes,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000266,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 0.99 to genus level for ITS2 sequence,,,ASV_000266,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000268,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 0.99 to family level for ITS2 sequence,,,ASV_000268,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000269,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000269,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000271,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000271,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Gyoerffyella,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000275,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000275,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000276,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000276,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000270,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1529209.08FU,http://dx.doi.org/10.15156/BIO/SH1529209.08FU,ASV_000270,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,soluta,UNRANKED
Jaedraas-E,ERS3508482-ASV_000277,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000277,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000272,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1626116.08FU,http://dx.doi.org/10.15156/BIO/SH1626116.08FU,ASV_000272,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Gymnopilus,decipiens,UNRANKED
Jaedraas-E,ERS3508482-ASV_000279,,MATERIAL_SAMPLE,DNA extract,5,DNA sequence reads,SINTAX confidence 1.00 to class level for ITS2 sequence,,,ASV_000279,Fungi,Ascomycota,Sordariomycetes,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000280,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,,,,ASV_000280,,,,,,,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000278,,MATERIAL_SAMPLE,DNA extract,5,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1643907.08FU,http://dx.doi.org/10.15156/BIO/SH1643907.08FU,ASV_000278,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Phellodon,melaleucus,UNRANKED
Jaedraas-E,ERS3508482-ASV_000281,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000281,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Paratritirachium,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000283,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000283,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,UNRANKED
Jaedraas-E,ERS3508482-ASV_000282,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000282,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000001,,MATERIAL_SAMPLE,DNA extract,262,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1556760.08FU,http://dx.doi.org/10.15156/BIO/SH1556760.08FU,ASV_000001,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,finlayi,UNRANKED
Jaedraas-O,ERS3508481-ASV_000007,,MATERIAL_SAMPLE,DNA extract,2093,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000007,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000008,,MATERIAL_SAMPLE,DNA extract,1922,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000008,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000005,,MATERIAL_SAMPLE,DNA extract,1503,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000005,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000004,,MATERIAL_SAMPLE,DNA extract,5862,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000004,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000003,,MATERIAL_SAMPLE,DNA extract,5630,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000003,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000010,,MATERIAL_SAMPLE,DNA extract,304,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000010,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000006,,MATERIAL_SAMPLE,DNA extract,44,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000006,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000002,,MATERIAL_SAMPLE,DNA extract,17,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1632901.08FU,http://dx.doi.org/10.15156/BIO/SH1632901.08FU,ASV_000002,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,rufus,UNRANKED
Jaedraas-O,ERS3508481-ASV_000009,,MATERIAL_SAMPLE,DNA extract,1857,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000009,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000012,,MATERIAL_SAMPLE,DNA extract,1326,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000012,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000014,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,,,,ASV_000014,,,,,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000011,,MATERIAL_SAMPLE,DNA extract,1639,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000011,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000013,,MATERIAL_SAMPLE,DNA extract,90,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1509505.08FU,http://dx.doi.org/10.15156/BIO/SH1509505.08FU,ASV_000013,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,fucatum,UNRANKED
Jaedraas-O,ERS3508481-ASV_000015,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 0.98 to species level for ITS2 sequence,SH1644964.08FU,http://dx.doi.org/10.15156/BIO/SH1644964.08FU,ASV_000015,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,pinophilus,UNRANKED
Jaedraas-O,ERS3508481-ASV_000019,,MATERIAL_SAMPLE,DNA extract,1078,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000019,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000017,,MATERIAL_SAMPLE,DNA extract,11,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1569597.08FU,http://dx.doi.org/10.15156/BIO/SH1569597.08FU,ASV_000017,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,densifolia,UNRANKED
Jaedraas-O,ERS3508481-ASV_000020,,MATERIAL_SAMPLE,DNA extract,208,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000020,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000016,,MATERIAL_SAMPLE,DNA extract,405,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000016,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000018,,MATERIAL_SAMPLE,DNA extract,132,DNA sequence reads,SINTAX confidence 0.99 to genus level for ITS2 sequence,,,ASV_000018,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000024,,MATERIAL_SAMPLE,DNA extract,20,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000024,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000023,,MATERIAL_SAMPLE,DNA extract,6,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000023,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000021,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000021,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000022,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000022,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000025,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1555175.08FU,http://dx.doi.org/10.15156/BIO/SH1555175.08FU,ASV_000025,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,bovinus,UNRANKED
Jaedraas-O,ERS3508481-ASV_000029,,MATERIAL_SAMPLE,DNA extract,80,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000029,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000026,,MATERIAL_SAMPLE,DNA extract,16,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1564287.08FU,http://dx.doi.org/10.15156/BIO/SH1564287.08FU,ASV_000026,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Pseudotomentella,tristis,UNRANKED
Jaedraas-O,ERS3508481-ASV_000027,,MATERIAL_SAMPLE,DNA extract,13,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000027,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000028,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1567121.08FU,http://dx.doi.org/10.15156/BIO/SH1567121.08FU,ASV_000028,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,aeruginea,UNRANKED
Jaedraas-O,ERS3508481-ASV_000030,,MATERIAL_SAMPLE,DNA extract,4,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1569597.08FU,http://dx.doi.org/10.15156/BIO/SH1569597.08FU,ASV_000030,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,densifolia,UNRANKED
Jaedraas-O,ERS3508481-ASV_000031,,MATERIAL_SAMPLE,DNA extract,183,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000031,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000035,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000035,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000034,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000034,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000038,,MATERIAL_SAMPLE,DNA extract,9,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000038,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000033,,MATERIAL_SAMPLE,DNA extract,416,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000033,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000037,,MATERIAL_SAMPLE,DNA extract,500,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000037,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000032,,MATERIAL_SAMPLE,DNA extract,572,DNA sequence reads,SINTAX confidence 0.99 to genus level for ITS2 sequence,,,ASV_000032,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000036,,MATERIAL_SAMPLE,DNA extract,2,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000036,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000040,,MATERIAL_SAMPLE,DNA extract,1,DNA sequence reads,SINTAX confidence 1.00 to family level for ITS2 sequence,,,ASV_000040,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000041,,MATERIAL_SAMPLE,DNA extract,450,DNA sequence reads,SINTAX confidence 1.00 to species level for ITS2 sequence,SH1571571.08FU,http://dx.doi.org/10.15156/BIO/SH1571571.08FU,ASV_000041,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Tylospora,fibrillosa,UNRANKED
Jaedraas-O,ERS3508481-ASV_000043,,MATERIAL_SAMPLE,DNA extract,17,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000043,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Paratritirachium,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000045,,MATERIAL_SAMPLE,DNA extract,85,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000045,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000042,,MATERIAL_SAMPLE,DNA extract,378,DNA sequence reads,SINTAX confidence 1.00 to order level for ITS2 sequence,,,ASV_000042,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,,UNRANKED
Jaedraas-O,ERS3508481-ASV_000044,,MATERIAL_SAMPLE,DNA extract,0,DNA sequence reads,SINTAX confidence 1.00 to genus level for ITS2 sequence,,,ASV_000044,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,,UNRANKED
